Old Knight Greatsword,Greatsword,196,0,196,0,0,30,4,0,30,0,0,25,50,0,15,0,0,Fire
Bastard Sword,Greatsword,196,0,196,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Black Dragon Greatsword,Greatsword,238,0,238,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Drangleic Sword,Greatsword,189,0,189,0,0,16,20,0,28,0,0,25,50,0,15,0,0,Fire
Moonlight Greatsword,Greatsword,0,227,151,0,0,0,0,77.14,26.67,0,0,0,0,18,12,0,0,Fire
Majestic Greatsword,Greatsword,182,0,200,0,0,19,6,0,33.73,0,0,22,50,0,16,0,0,Fire
Ruler's Sword,Greatsword,196,0,196,0,0,16,8,0,25.74,0,0,21,50,0,13,0,0,Fire
Mirrah Greatsword,Greatsword,175,0,175,0,0,17,21,0,30,0,0,25,50,0,15,0,0,Fire
Old Mirrah Greatsword,Greatsword,175,0,175,0,0,17,21,0,30,0,0,25,50,0,15,0,0,Fire
Loyce Greatsword,Greatsword,144,0,177,0,0,1,33,0,33.33,0,0,23,50,0,16,0,0,Fire
Flamberge,Greatsword,210,0,72,0,0,13,32,0,34,0,0,35,50,0,18,0,0,Fire
Royal Greatsword,Greatsword,202,0,100,0,0,31,9,0,24,0,0,37,50,0,15,0,0,Fire
Drakeblood Greatsword,Greatsword,188,44,30,44,0,0,0,0,0,0,0,41,50,25,16,25,0,Fire
Roaring Halberd,Halberd,255,0,116,0,173,0,25,0,27.06,0,42.69,37,50,0,15,0,22,Fire
Black Knight Halberd,Halberd,307,0,187,0,0,15,26,0,64,0,0,40,50,0,36,0,0,Fire
Mastodon Halberd,Halberd,287,0,287,0,0,36,0,0,30,0,0,25,50,0,15,0,0,Fire
Old Knight Pike,Halberd,266,0,266,0,0,35,3,0,30,0,0,25,50,0,15,0,0,Fire
Dragonrider's Halberd,Halberd,225,108,72,0,0,42,14,42.32,27.68,0,0,38,50,22,15,0,0,Fire
Old Knight Halberd,Halberd,252,0,252,0,0,17,21,0,30,0,0,25,50,0,15,0,0,Fire
Blue Knight's Halberd,Halberd,343,0,146,0,0,25,23,0,16.67,0,0,35,50,0,9,0,0,Fire
Halberd,Halberd,245,0,245,0,0,21,10,0,30,0,0,25,50,0,15,0,0,Fire
Wrathful Axe,Halberd,207,0,254,0,0,27,8,0,32.2,0,0,23,50,0,16,0,0,Fire
Scythe,Halberd,231,0,231,0,0,21,8,0,30,0,0,25,50,0,15,0,0,Fire
Syan's Halberd,Halberd,231,0,231,0,0,8,21,0,30,0,0,25,50,0,15,0,0,Fire
Lucerne,Halberd,227,0,227,0,0,28,4,0,30,0,0,25,50,0,15,0,0,Fire
Helix Halberd,Halberd,168,0,168,0,0,0,21,0,28,0,0,25,50,0,15,0,0,Fire
Santier's Spear,Halberd,175,0,175,0,0,0,0,0,18.67,0,0,25,50,0,15,0,0,Fire
Homunculus Mace,Hammer,203,0,203,0,0,20,3,0,30,0,0,25,50,0,15,0,0,Fire
Blacksmith's Hammer,Hammer,203,0,203,0,0,21,0,0,30,0,0,25,50,0,15,0,0,Fire
Black Dragon Warpick,Hammer,231,0,231,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Morning Star,Hammer,198,0,132,0,0,51,0,0,28,0,0,37,50,0,15,0,0,Fire
Reinforced Club,Hammer,182,0,182,0,0,30,0,0,30,0,0,25,50,0,15,0,0,Fire
Barbed Club,Hammer,202,0,135,0,0,27,14,0,22.67,0,0,37,50,0,15,0,0,Fire
Craftsman's Hammer,Hammer,175,0,175,0,0,29,0,0,28,0,0,25,50,0,15,0,0,Fire
Mace,Hammer,168,0,168,0,0,30,4,0,30,0,0,25,50,0,15,0,0,Fire
Aldia Hammer,Hammer,168,0,168,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Mace of the Insolent,Hammer,91,0,27,82,146,0,0,0,0,0,0,42,50,0,15,25,25,Fire
Club,Hammer,147,0,147,0,0,38,0,0,30,0,0,25,50,0,15,0,0,Fire
Handmaid's Ladle,Hammer,28,0,28,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Chaos Blade,Katana,175,0,175,0,0,0,30,0,30,0,0,25,50,0,15,0,0,Fire
Darkdrift,Katana,182,0,182,0,0,0,19,0,30,0,0,25,50,0,15,0,0,Fire
Washing Pole,Katana,168,0,168,0,0,6,22,0,30,0,0,25,50,0,15,0,0,Fire
Berserker Blade,Katana,168,0,168,0,0,12,16,0,28,0,0,25,50,0,15,0,0,Fire
Uchigatana,Katana,161,0,161,0,0,6,22,0,30,0,0,25,50,0,15,0,0,Fire
Bewitched Alonne Sword,Katana,162,0,108,0,0,0,53.06,0,28,0,0,38,50,0,15,0,0,Fire
Manslayer,Katana,172,0,100,0,0,8,33,0,20,0,0,38,50,0,15,0,0,Fire
Blacksteel Katana,Katana,172,0,93,0,0,0,49,0,21.33,0,0,32,50,0,10,0,0,Fire
Grand Lance,Lance,238,0,238,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Heide Greatlance,Lance,243,0,48,72,0,31,6,0,27.68,42.32,0,37,50,0,15,22,0,Fire
Heide Lance,Lance,207,0,60,90,0,30,5,0,25.89,40.11,0,38,50,0,15,22,0,Fire
Rampart Golem Lance,Lance,174,87,66,0,0,51.9,0,35.88,26.79,0,0,36,50,21,17,0,0,Fire
Silverblack Sickle,Reaper,134,0,75,0,88,27,13,0,31.25,0,36.93,35,50,0,18,0,21,Fire
Crescent Sickle,Reaper,140,93,100,0,0,7,12,31.98,38.82,0,0,33,50,19,21,0,0,Fire
Bone Scythe,Reaper,196,0,196,0,0,29,0,0,28,0,0,25,50,0,15,0,0,Fire
Full Moon Sickle,Reaper,243,0,126,0,0,11,22,0,28,0,0,38,50,0,15,0,0,Fire
Scythe of Nahr Alma,Reaper,117,0,72,0,84,11,20,0,31.76,0,37.99,35,50,0,18,0,21,Fire
Great Scythe,Reaper,182,0,182,0,0,6,17,0,30,0,0,25,50,0,15,0,0,Fire
Great Machete,Reaper,175,0,175,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Yorgh's Spear,Spear,189,0,231,0,0,19.39,14,0,31.33,0,0,22,50,0,16,0,0,Fire
Heide Spear,Spear,189,0,60,90,0,11,14,0,27.68,42.32,0,38,50,0,15,22,0,Fire
Silverblack Spear,Spear,135,0,66,0,99,23,14,0,30.21,0,45.55,37,50,0,15,0,22,Fire
Pate's Spear,Spear,189,0,189,0,0,6,16,0,28,0,0,25,50,0,15,0,0,Fire
Gargoyle Bident,Spear,182,0,182,0,0,29,0,0,28,0,0,25,50,0,15,0,0,Fire
Spitfire Spear,Spear,153,0,115,0,0,9,6,0,63.33,0,0,40,50,0,36,0,0,Fire
Winged Spear,Spear,168,0,168,0,0,6,22,0,30,0,0,25,50,0,15,0,0,Fire
Channeler's Trident,Spear,168,0,168,0,0,6,17,0,30,0,0,25,50,0,15,0,0,Fire
Partizan,Spear,161,0,161,0,0,4,25,0,30,0,0,25,50,0,15,0,0,Fire
Spear,Spear,147,0,147,0,0,14,17,0,30,0,0,25,50,0,15,0,0,Fire
Stone Soldier Spear,Spear,133,0,133,0,0,17,21,0,30,0,0,25,50,0,15,0,0,Fire
Pike,Spear,133,0,133,0,0,19,17,0,30,0,0,25,50,0,15,0,0,Fire
Possessed Armor Sword,Straight Sword,142,0,156,0,0,8,6,0,72.67,0,0,35,50,0,39,0,0,Fire
Blue Flame,Straight Sword,110,153,53,0,0,10,13,41.07,12.94,0,0,42,50,26,9,0,0,Fire
Heide Knight Sword,Straight Sword,107,0,86,64,0,22,11,0,44.64,33.36,0,30,50,0,24,18,0,Fire
Varangian Sword,Straight Sword,175,0,175,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Drakekeeper's Sword,Straight Sword,171,0,171,0,0,18,9,0,30,0,0,25,50,0,15,0,0,Fire
Broadsword,Straight Sword,168,0,168,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Black Dragon Sword,Straight Sword,210,0,210,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Longsword,Straight Sword,157,0,157,0,0,18,9,0,30,0,0,25,50,0,15,0,0,Fire
Red Rust Sword,Straight Sword,143,0,143,0,0,38,4,0,30,0,0,25,50,0,15,0,0,Fire
Yellow Quartz Longsword,Straight Sword,154,0,154,0,0,19,7,0,30,0,0,25,50,0,15,0,0,Fire
Foot Soldier Sword,Straight Sword,161,0,161,0,0,13,3,0,30,0,0,25,50,0,15,0,0,Fire
Fume Sword,Straight Sword,111,0,42,0,55,0,32,0,21.43,0,29.24,37,50,0,16,0,22,Fire
Shortsword,Straight Sword,140,0,140,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Ashen Warrior Sword,Straight Sword,143,0,108,0,0,28,20,0,22,0,0,36,50,0,17,0,0,Fire
Sun Sword,Straight Sword,122,0,122,0,0,30,17,0,30,0,0,25,50,0,15,0,0,Fire
Puzzling Stone Sword,Straight Sword,91,0,111,0,0,5,31,0,30.67,0,0,22,50,0,17,0,0,Fire
Broken Straight Sword,Straight Sword,112,0,112,0,0,13,0,0,30,0,0,25,50,0,15,0,0,Fire
Ice Rapier,Thrusting Sword,191,0,145,0,0,11,22,0,30.67,0,0,36,50,0,17,0,0,Fire
Chaos Rapier,Thrusting Sword,99,0,121,0,0,0,30,0,77.39,0,0,45,50,0,33,0,0,Fire
Espada Ropera,Thrusting Sword,164,0,164,0,0,4,19,0,30,0,0,25,50,0,15,0,0,Fire
Rapier,Thrusting Sword,161,0,161,0,0,8,15,0,30,0,0,25,50,0,15,0,0,Fire
Estoc,Thrusting Sword,147,0,147,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Spider's Silk,Thrusting Sword,136,0,136,0,0,0,23,0,28.67,0,0,25,50,0,15,0,0,Fire
Black Scorpion Stinger,Thrusting Sword,225,0,60,0,0,0,0,0,18.67,0,0,37,50,0,15,0,0,Fire
Ricard's Rapier,Thrusting Sword,112,0,112,0,0,0,38,0,30,0,0,25,50,0,15,0,0,Fire
Mail Breaker,Thrusting Sword,105,0,105,0,0,15,9,0,30,0,0,25,50,0,15,0,0,Fire
Red Iron Twinblade,Twinblade,238,0,238,0,0,30,0,0,30,0,0,25,50,0,15,0,0,Fire
Dragonrider Twinblade,Twinblade,152,90,60,0,0,11,14,42.32,27.68,0,0,37,50,23,15,0,0,Fire
Stone Twinblade,Twinblade,126,0,126,0,0,30,6,0,30,0,0,25,50,0,15,0,0,Fire
Curved Twinblade,Twinblade,127,0,85,0,0,8,24,0,18.67,0,0,38,50,0,15,0,0,Fire
Twinblade,Twinblade,105,0,105,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Crypt Blacksword,Ultra Greatsword,333,0,88,0,117,18.33,11,0,28.24,0,88.57,38,50,0,15,0,23,Fire
King's Ultra Greatsword,Ultra Greatsword,315,0,315,0,0,44.44,4,0,30,0,0,25,50,0,15,0,0,Fire
Lost Sinner's Sword,Ultra Greatsword,322,0,322,0,0,21,8,0,30,0,0,25,50,0,15,0,0,Fire
Fume Ultra Greatsword,Ultra Greatsword,270,0,331,0,0,35,4.08,0,33.33,0,0,23,50,0,16,0,0,Fire
Greatsword,Ultra Greatsword,280,0,280,0,0,41,5,0,30,0,0,25,50,0,15,0,0,Fire
Black Knight Ultra Greatsword,Ultra Greatsword,268,0,158,0,0,44.9,15,0,67.33,0,0,40,50,0,36,0,0,Fire
Pursuer's Ultra Greatsword,Ultra Greatsword,273,0,273,0,0,32.65,10,0,28,0,0,25,50,0,15,0,0,Fire
Zweihander,Ultra Greatsword,252,0,252,0,0,21,10,0,30,0,0,25,50,0,15,0,0,Fire
Drakewing Ultra Greatsword,Ultra Greatsword,248,0,248,0,0,13,16,0,28.67,0,0,25,50,0,15,0,0,Fire
Old Knight Ultra Greatsword,Ultra Greatsword,245,0,245,0,0,28,3,0,30,0,0,25,50,0,15,0,0,Fire
Drakekeeper's Ultra Greatsword,Ultra Greatsword,231,0,231,0,0,41.18,5,0,30,0,0,25,50,0,15,0,0,Fire
Ivory King Ultra Greatsword,Ultra Greatsword,217,0,99,0,0,29.59,21.43,0,22,0,0,37,50,0,16,0,0,Fire
Old Whip,Whip,245,0,245,0,0,6,16,0,28,0,0,25,50,0,15,0,0,Fire
Bloodied Whip,Whip,175,0,175,0,0,7,9,0,30,0,0,25,50,0,15,0,0,Fire
Whip,Whip,147,0,147,0,0,0,17,0,30,0,0,25,50,0,15,0,0,Fire
Spotted Whip,Whip,175,0,36,0,0,0,24,0,26,0,0,38,50,0,15,0,0,Fire
Gyrm Axe,Axe,266,0,0,266,0,35,3,0,0,30,0,25,50,0,0,15,0,Lightning
Butcher's Knife,Axe,196,0,0,196,0,37,0,0,0,28,0,25,50,0,0,15,0,Lightning
Bandit Axe,Axe,203,0,0,203,0,21,0,0,0,30,0,25,50,0,0,15,0,Lightning
Dragonslayer's Crescent Axe,Axe,192,0,0,86,0,32,6,0,0,63.33,0,40,50,0,0,36,0,Lightning
Battle Axe,Axe,175,0,0,175,0,21,6,0,0,30,0,25,50,0,0,15,0,Lightning
Hand Axe,Axe,168,0,0,168,0,21,0,0,0,30,0,25,50,0,0,15,0,Lightning
Infantry Axe,Axe,140,0,0,140,0,21,6,0,0,30,0,25,50,0,0,15,0,Lightning
Bound Hand Axe,Axe,162,0,0,30,0,51,0,0,0,28,0,37,50,0,0,15,0,Lightning
Dragonrider Bow,Bow,162,90,0,60,0,44,9,40,0,26,0,37,50,22,0,15,0,Lightning
Bow of Want,Bow,60,0,0,234,0,17,21,0,0,84,0,25,50,0,0,45,0,Lightning
Composite Bow,Bow,115,0,0,115,0,18,9,0,0,30,0,25,50,0,0,15,0,Lightning
Hunter's Blackbow,Bow,108,0,0,108,0,3,24,0,0,30,0,25,50,0,0,15,0,Lightning
Long Bow,Bow,105,0,0,105,0,8,21,0,0,30,0,25,50,0,0,15,0,Lightning
Sea Bow,Bow,101,0,0,101,0,18,9,0,0,30,0,25,50,0,0,15,0,Lightning
Bell Keeper Bow,Bow,91,0,0,91,0,19,17,0,0,30,0,25,50,0,0,15,0,Lightning
Short Bow,Bow,91,0,0,91,0,8,21,0,0,30,0,25,50,0,0,15,0,Lightning
Manikin Claws,Claw,105,0,0,105,0,19,10,0,0,30,0,25,50,0,0,15,0,Lightning
Claws,Claw,116,0,0,77,0,8,25,0,0,20,0,38,50,0,0,15,0,Lightning
Malformed Claws,Claw,91,0,0,91,0,21,6,0,0,30,0,25,50,0,0,15,0,Lightning
Work Hook,Claw,35,0,0,5,0,24,0,0,0,10,0,45,50,0,0,6,0,Lightning
Sanctum Crossbow,Crossbow,186,0,0,65,0,0,0,0,0,11.89,34.38,43,50,0,0,9,25,Lightning
Heavy Crossbow,Crossbow,145,0,0,145,0,0,0,0,0,20,0,25,50,0,0,15,0,Lightning
Shield Crossbow,Crossbow,140,0,0,140,0,0,0,0,0,18.67,0,25,50,0,0,15,0,Lightning
Light Crossbow,Crossbow,125,0,0,125,0,0,0,0,0,20,0,25,50,0,0,15,0,Lightning
Sanctum Repeating Crossbow,Crossbow,85,0,0,29,0,0,0,0,0,11.89,34.38,42,50,0,0,9,25,Lightning
Avelyn,Crossbow,85,0,0,85,0,0,0,0,0,20,0,25,50,0,0,15,0,Lightning
Curved Dragon Greatsword,Curved Greatsword,392,0,0,167,0,31.63,34,0,0,18,0,35,50,0,0,9,0,Lightning
Murakumo,Curved Greatsword,266,0,0,266,0,6,22,0,0,30,0,25,50,0,0,15,0,Lightning
Arced Sword,Curved Greatsword,252,0,0,252,0,15,22,0,0,30,0,25,50,0,0,15,0,Lightning
Curved Nil Greatsword,Curved Greatsword,182,0,0,223,0,33,11,0,0,74,0,23,50,0,0,17,0,Lightning
Red Rust Scimitar,Curved Sword,189,0,0,189,0,20,4,0,0,28,0,25,50,0,0,15,0,Lightning
Warped Sword,Curved Sword,175,0,0,175,0,4,18,0,0,28,0,25,50,0,0,15,0,Lightning
Manikin Sabre,Curved Sword,171,0,0,171,0,7,15,0,0,30,0,25,50,0,0,15,0,Lightning
Melu Scimitar,Curved Sword,175,0,0,175,0,7,9,0,0,30,0,25,50,0,0,15,0,Lightning
Scimitar,Curved Sword,154,0,0,154,0,6,17,0,0,30,0,25,50,0,0,15,0,Lightning
Eleum Loyce,Curved Sword,143,0,0,108,0,3,50,0,0,30.6,0,36,50,0,0,17,0,Lightning
Falchion,Curved Sword,180,0,0,100,0,8,25,0,0,20,0,38,50,0,0,15,0,Lightning
Spider Fang,Curved Sword,147,0,0,147,0,4,18,0,0,28,0,25,50,0,0,15,0,Lightning
Shotel,Curved Sword,140,0,0,140,0,8,21,0,0,30,0,25,50,0,0,15,0,Lightning
Monastery Scimitar,Curved Sword,133,0,0,133,0,5,26,0,0,30,0,25,50,0,0,15,0,Lightning
Royal Dirk,Dagger,105,0,0,105,0,8,14,0,0,28,0,25,50,0,0,15,0,Lightning
Blue Dagger,Dagger,63,0,0,38,0,5,9,0,0,113.33,0,22,50,0,0,17,0,Lightning
Black Flamestone Dagger,Dagger,98,0,0,98,0,19,7,0,0,30,0,25,50,0,0,15,0,Lightning
Thief Dagger,Dagger,101,0,0,101,0,5,0,0,0,30,0,25,50,0,0,15,0,Lightning
Retainer's Short Sword,Dagger,50,65,0,49,0,5,5,14.88,0,11.36,0,36,50,21,0,17,0,Lightning
Shadow Dagger,Dagger,84,0,0,84,0,21,6,0,0,30,0,25,50,0,0,15,0,Lightning
Dagger,Dagger,80,0,0,80,0,6,17,0,0,30,0,25,50,0,0,15,0,Lightning
Broken Thief Sword,Dagger,84,0,0,84,0,13,0,0,0,30,0,25,50,0,0,15,0,Lightning
Manikin Knife,Dagger,102,0,0,44,0,11,13,0,0,18,0,35,50,0,0,9,0,Lightning
Bandit's Knife,Dagger,117,0,0,25,0,24,0,0,0,10,0,45,50,0,0,6,0,Lightning
Parrying Dagger,Dagger,56,0,0,56,0,4,19,0,0,30,0,25,50,0,0,15,0,Lightning
Bone Fist,Fists,12,0,0,69,0,34,15.31,0,0,82.67,0,23,50,0,0,16,0,Lightning
Caestus,Fists,63,0,0,63,0,32,17,0,0,30,0,25,50,0,0,15,0,Lightning
Black Knight Greataxe,Great Axe,306,0,108,72,0,53.33,8,0,41.94,24.49,0,38,50,0,22,15,0,Lightning
Giant Stone Axe,Great Axe,280,0,0,280,0,33.96,0,0,0,30,0,25,50,0,0,15,0,Lightning
Gyrm Greataxe,Great Axe,273,0,0,273,0,35.56,3,0,0,30,0,25,50,0,0,15,0,Lightning
Greataxe,Great Axe,273,0,0,273,0,27.47,3,0,0,30,0,25,50,0,0,15,0,Lightning
Drakekeeper's Greataxe,Great Axe,266,0,0,266,0,35,3,0,0,30,0,25,50,0,0,15,0,Lightning
Bandit Greataxe,Great Axe,259,0,0,259,0,13,3,0,0,30,0,25,50,0,0,15,0,Lightning
Black Dragon Greataxe,Great Axe,287,0,0,287,0,0,0,0,0,0,0,25,50,0,0,15,0,Lightning
Lion Greataxe,Great Axe,203,0,0,203,0,28.57,10,0,0,30,0,25,50,0,0,15,0,Lightning
Crescent Axe,Great Axe,189,72,0,48,0,31,14,16.67,0,30,0,37,50,23,0,15,0,Lightning
Giant Warrior Club,Great Hammer,364,0,0,364,0,36.84,0,0,0,30,0,25,50,0,0,15,0,Lightning
Sacred Chime Hammer,Great Hammer,342,0,0,90,135,41.67,0,0,0,30.22,61.34,37,50,0,0,15,23,Lightning
Dragon Tooth,Great Hammer,329,0,0,329,0,31.11,0,0,0,30,0,25,50,0,0,15,0,Lightning
Iron King Hammer,Great Hammer,252,0,162,108,0,31.11,11,0,52.68,27.99,0,37,50,0,22,15,0,Lightning
Malformed Skull,Great Hammer,364,0,0,364,0,0,0,0,0,0,0,25,50,0,0,15,0,Lightning
Demon's Great Hammer,Great Hammer,315,0,0,315,0,35.56,0,0,0,30,0,25,50,0,0,15,0,Lightning
Drakekeeper's Great Hammer,Great Hammer,315,0,0,315,0,35.56,0,0,0,30,0,25,50,0,0,15,0,Lightning
Smelter Hammer,Great Hammer,315,0,0,308,0,33.33,0,0,0,33.33,0,22,50,0,0,16,0,Lightning
Old Knight Hammer,Great Hammer,350,0,0,350,0,0,0,0,0,0,0,25,50,0,0,15,0,Lightning
Gyrm Great Hammer,Great Hammer,301,0,0,301,0,36.67,0,0,0,30,0,25,50,0,0,15,0,Lightning
Malformed Shell,Great Hammer,301,0,0,301,0,30.38,0,0,0,30,0,25,50,0,0,15,0,Lightning
Drakekeeper's Warpick,Great Hammer,294,0,0,294,0,36.67,0,0,0,30,0,25,50,0,0,15,0,Lightning
Great Club,Great Hammer,294,0,0,294,0,36,0,0,0,30,0,25,50,0,0,15,0,Lightning
Large Club,Great Hammer,252,0,0,252,0,45,0,0,0,30,0,25,50,0,0,15,0,Lightning
Pickaxe,Great Hammer,210,0,0,210,0,36,0,0,0,30,0,25,50,0,0,15,0,Lightning
Sanctum Mace,Great Hammer,340,0,0,59,0,60.76,0,0,0,12,0,42,50,0,0,9,0,Lightning
Archdrake Mace,Great Hammer,175,0,0,175,0,30,6,0,0,30,0,25,50,0,0,15,0,Lightning
Twin-headed Greatbow,Greatbow,163,0,0,200,0,45.28,0,0,0,74,0,23,50,0,0,17,0,Lightning
Dragonslayer Greatbow,Greatbow,203,0,0,203,0,29.59,10,0,0,28,0,25,50,0,0,15,0,Lightning
Possessed Armor Greatbow,Greatbow,174,0,0,39,52,14,25,0,0,30.67,40.67,36,50,0,0,16,22,Lightning
Alonne Greatbow,Greatbow,182,0,0,182,0,19,10,0,0,30,0,25,50,0,0,15,0,Lightning
Black Knight Greatsword,Greatsword,252,0,72,48,0,30,5,0,38.82,20.89,0,38,50,0,22,15,0,Lightning
Watcher Greatsword,Greatsword,138,112,0,75,0,9,12,79.34,0,30.3,0,37,50,22,0,15,0,Lightning
Charred Loyce Greatsword,Greatsword,182,0,91,69,0,19,22,0,38.39,28.94,0,36,50,0,22,16,0,Lightning
Defender Greatsword,Greatsword,192,0,0,115,0,30,9,0,0,95.45,0,40,50,0,0,36,0,Lightning
Bluemoon Greatsword,Greatsword,262,0,0,262,0,0,0,0,0,0,0,25,50,0,0,15,0,Lightning
Drakeblood Greatsword,Greatsword,196,46,0,71,0,10,39,0,0,52,0,42,50,26,0,39,0,Lightning
Mastodon Greatsword,Greatsword,210,0,0,210,0,29.59,4,0,0,30,0,25,50,0,0,15,0,Lightning
Thorned Greatsword,Greatsword,197,0,0,112,0,30,15,0,0,67.16,0,40,50,0,0,36,0,Lightning
Claymore,Greatsword,203,0,0,203,0,19,10,0,0,30,0,25,50,0,0,15,0,Lightning
Old Knight Greatsword,Greatsword,196,0,0,196,0,30,4,0,0,30,0,25,50,0,0,15,0,Lightning
Black Dragon Greatsword,Greatsword,238,0,0,238,0,0,0,0,0,0,0,25,50,0,0,15,0,Lightning
Bastard Sword,Greatsword,196,0,0,196,0,19,10,0,0,30,0,25,50,0,0,15,0,Lightning
Moonlight Greatsword,Greatsword,0,190,0,190,0,0,0,71.43,0,36,0,0,0,15,0,15,0,Lightning
Drangleic Sword,Greatsword,189,0,0,189,0,16,20,0,0,28,0,25,50,0,0,15,0,Lightning
Majestic Greatsword,Greatsword,182,0,0,200,0,19,6,0,0,33.33,0,22,50,0,0,16,0,Lightning
Ruler's Sword,Greatsword,196,0,0,196,0,16,8,0,0,25.38,0,21,50,0,0,13,0,Lightning
Mirrah Greatsword,Greatsword,175,0,0,175,0,17,21,0,0,30,0,25,50,0,0,15,0,Lightning
Old Mirrah Greatsword,Greatsword,175,0,0,175,0,17,21,0,0,30,0,25,50,0,0,15,0,Lightning
Loyce Greatsword,Greatsword,144,0,0,177,0,1,33,0,0,33.33,0,23,50,0,0,16,0,Lightning
Flamberge,Greatsword,210,0,0,72,0,13,32,0,0,34,0,35,50,0,0,18,0,Lightning
Royal Greatsword,Greatsword,202,0,0,100,0,31,9,0,0,24,0,37,50,0,0,15,0,Lightning
Roaring Halberd,Halberd,255,0,0,116,173,0,25,0,0,28.06,42.02,37,50,0,0,15,22,Lightning
Black Knight Halberd,Halberd,288,0,117,78,0,14,24,0,40.18,25.82,0,37,50,0,22,15,0,Lightning
Mastodon Halberd,Halberd,287,0,0,287,0,36,0,0,0,30,0,25,50,0,0,15,0,Lightning
Old Knight Pike,Halberd,266,0,0,266,0,35,3,0,0,30,0,25,50,0,0,15,0,Lightning
Dragonrider's Halberd,Halberd,225,108,0,72,0,42,14,42,0,28,0,38,50,22,0,15,0,Lightning
Old Knight Halberd,Halberd,252,0,0,252,0,17,21,0,0,30,0,25,50,0,0,15,0,Lightning
Blue Knight's Halberd,Halberd,343,0,0,146,0,25,23,0,0,16.67,0,35,50,0,0,9,0,Lightning
Halberd,Halberd,245,0,0,245,0,21,10,0,0,30,0,25,50,0,0,15,0,Lightning
Wrathful Axe,Halberd,207,0,0,254,0,27,8,0,0,31.37,0,23,50,0,0,16,0,Lightning
Scythe,Halberd,231,0,0,231,0,21,8,0,0,30,0,25,50,0,0,15,0,Lightning
Syan's Halberd,Halberd,231,0,0,231,0,8,21,0,0,30,0,25,50,0,0,15,0,Lightning
Lucerne,Halberd,227,0,0,227,0,28,4,0,0,30,0,25,50,0,0,15,0,Lightning
Helix Halberd,Halberd,168,0,0,168,0,0,21,0,0,28,0,25,50,0,0,15,0,Lightning
Santier's Spear,Halberd,175,0,0,175,0,0,0,0,0,18.67,0,25,50,0,0,15,0,Lightning
Mace of the Insolent,Hammer,99,0,0,118,158,17,17,0,0,11.89,17.97,45,50,0,0,36,27,Lightning
Homunculus Mace,Hammer,203,0,0,203,0,20,3,0,0,30,0,25,50,0,0,15,0,Lightning
Blacksmith's Hammer,Hammer,203,0,0,203,0,21,0,0,0,30,0,25,50,0,0,15,0,Lightning
Black Dragon Warpick,Hammer,231,0,0,231,0,0,0,0,0,0,0,25,50,0,0,15,0,Lightning
Morning Star,Hammer,198,0,0,132,0,51,0,0,0,28,0,37,50,0,0,15,0,Lightning
Reinforced Club,Hammer,182,0,0,182,0,30,0,0,0,30,0,25,50,0,0,15,0,Lightning
Barbed Club,Hammer,202,0,0,135,0,27,14,0,0,22.67,0,37,50,0,0,15,0,Lightning
Craftsman's Hammer,Hammer,175,0,0,175,0,29,0,0,0,28,0,25,50,0,0,15,0,Lightning
Mace,Hammer,168,0,0,168,0,30,4,0,0,30,0,25,50,0,0,15,0,Lightning
Aldia Hammer,Hammer,168,0,0,168,0,21,6,0,0,30,0,25,50,0,0,15,0,Lightning
Club,Hammer,147,0,0,147,0,38,0,0,0,30,0,25,50,0,0,15,0,Lightning
Handmaid's Ladle,Hammer,28,0,0,28,0,0,0,0,0,0,0,25,50,0,0,15,0,Lightning
Chaos Blade,Katana,175,0,0,175,0,0,30,0,0,30,0,25,50,0,0,15,0,Lightning
Darkdrift,Katana,182,0,0,182,0,0,19,0,0,30,0,25,50,0,0,15,0,Lightning
Washing Pole,Katana,168,0,0,168,0,6,22,0,0,30,0,25,50,0,0,15,0,Lightning
Berserker Blade,Katana,168,0,0,168,0,12,16,0,0,28,0,25,50,0,0,15,0,Lightning
Uchigatana,Katana,161,0,0,161,0,6,22,0,0,30,0,25,50,0,0,15,0,Lightning
Bewitched Alonne Sword,Katana,162,0,0,108,0,0,53.06,0,0,28,0,38,50,0,0,15,0,Lightning
Manslayer,Katana,172,0,0,100,0,8,33,0,0,20,0,38,50,0,0,15,0,Lightning
Blacksteel Katana,Katana,172,0,0,93,0,0,49,0,0,21.33,0,32,50,0,0,10,0,Lightning
Heide Greatlance,Lance,259,0,0,115,0,33,6,0,0,67.33,0,40,50,0,0,36,0,Lightning
Grand Lance,Lance,238,0,0,238,0,19,10,0,0,30,0,25,50,0,0,15,0,Lightning
